东北大学, 成都南光机器有限公司,15
东北大学, 沈阳东大自动化有限公司,15
东北大学, 沈阳冶金技术研究所,14
东北大学, 沈阳工业大学,14
东北大学, 中国科学院沈阳科学仪器股份有限公司,10
东北大学," 沈阳东大工业炉有限公司,营口东吉科技(集团)有限公司",10
东北大学, 成都利君实业股份有限公司,10
东北大学, 南京钢铁股份有限公司,9
东北大学," 国网辽宁省电力有限公司电力科学研究院,国家电网公司",9
东北大学, 沈阳东大新冶金技术有限公司,9
东北大学, 大石桥市隆达耐火材料有限公司,8
东北大学, 湖南华菱湘潭钢铁有限公司,8
东北大学, 邢台钢铁有限责任公司,8
东北大学, 中国科学院沈阳自动化研究所,8
东北大学, 攀钢集团研究院有限公司,8
东北大学, 钎具开发研究中心,8
东北大学, 南京航空航天大学,6
东北大学, 鞍钢集团朝阳钢铁有限公司,6
东北大学, 沈阳市东陵区志浩溶剂厂,6
东北大学, 鞍山市三和金属复合板制造有限公司,6
东北大学," 姚红良,许琦",6
东北大学, 辽宁北方实验室有限公司,6
东北大学," 山东钢铁股份有限公司,辽宁科技学院",6
东北大学, 沈阳睿捷电力科技有限公司,6
东北大学, 宝山钢铁股份有限公司,6
东北大学, 徐州胜海机械制造科技有限公司,6
东北大学, 昆明贵金属研究所,6
东北大学, 沈阳北冶冶金科技有限公司,6
东北大学, 中国医科大学附属盛京医院,5
东北大学, 山西太钢不锈钢股份有限公司,5
东北大学, 鞍钢股份有限公司,5
东北大学, 江苏江南铁合金有限公司,5
东北大学," 湖南华菱涟源钢铁有限公司,湖南华菱涟钢薄板有限公司",5
东北大学, 兴科中小企业服务中心,5
东北大学, 中国科学院沈阳科学仪器研制中心有限公司,5
东北大学, 沈阳建筑大学,5
东北大学, 沈阳化工大学,5
东北大学, 中国航空工业集团公司沈阳发动机设计研究所,4
东北大学," 秦皇岛首秦金属材料有限公司,首钢总公司",4
东北大学, 广州有色金属研究院,4
东北大学, 沈阳泰合冶金测控技术有限公司,4
东北大学, 丹东永丰矿业有限公司,4
东北大学, 辽阳博仕流体设备有限公司,4
东北大学, 沈阳华润三洋压缩机有限公司,4
东北大学," 中国石油大学(北京),东北电力大学",4
东北大学, 中国工程物理研究院总体工程研究所,4
东北大学, 辽宁省公安消防总队培训基地,4
东北大学," 秦皇岛首秦金属材料有限公司,首钢总公司",4
东北大学, 宁波东大自动化智能技术有限公司,4
东北大学, 沈阳鑫博工业技术股份有限公司,4
东北大学, 贵州若顿科技开发有限公司,4
东北大学, 技术转移中心,4
东北大学," 国网辽宁省电力有限公司沈阳供电公司,国家电网公司",4
东北大学, 莱芜钢铁集团有限公司,4
东北大学," 国家电网公司,辽宁省电力有限公司",4
东北大学, 贵研铂业股份有限公司,4
东北大学, 武汉科技大学,3
东北大学, 董辉,3
东北大学," 首钢股份公司迁安钢铁公司,鞍山市环隆机械有限公司",3
东北大学, 大唐国际发电股份有限公司高铝煤炭资源开发利用研发中心,3
东北大学," 中国海洋石油总公司,海洋石油工程股份有限公司,天津先知邦科技股份有限公司",3
东北大学," 辽宁省电力有限公司,国家电网公司",3
东北大学," 河北钢铁集团矿山设计有限公司,河北钢铁集团矿业有限公司庙沟铁矿",3
东北大学," 姚红良,任朝晖",3
东北大学, 抚顺东工冶金材料技术有限公司,3
东北大学, 福建省三钢(集团)有限责任公司,3
东北大学," 波士顿大学管理委员会,波士顿医疗中心有限公司",3
东北大学, 苏州凯宥电子科技有限公司,3
东北大学, 辽宁科英耐火材料有限公司,3
东北大学, 沈阳添和毅科技有限责任公司,3
东北大学, 广东省工业技术研究院（广州有色金属研究院）,3
东北大学," 中国有色集团抚顺红透山矿业有限公司,沈阳有色冶金设计研究院",3
东北大学," 辽宁省电力有限公司电力科学研究院,东北电力科学研究院有限公司,国家电网公司",3
东北大学, 金川集团有限公司,3
东北大学, 大连理工大学,3
东北大学," 铁岭选矿药剂有限公司,中国有色矿业集团有限公司",3
东北大学, 辽宁省烟草公司盘锦市公司,3
东北大学," 刘杨,刘玉民",3
东北大学," 西南石油大学,煤科集团沈阳研究院有限公司",3
东北大学, 沈阳铝镁设计研究院,3
东北大学, 电脑技术中心,3
东北大学, 大连天宏硼业有限公司,3
东北大学, 天津医科大学总医院,3
东北大学, 王庆璋,3
东北大学," 天津钢铁集团有限公司,天津市海王星海上工程技术股份有限公司",3
东北大学," 辽宁省电力有限公司,辽宁省电力有限公司电力科学研究院,国家电网公司",3
东北大学, 沈阳铝镁设计研究院有限公司,3
东北大学," 唐山钢铁集团有限责任公司,唐山中厚板材有限公司",3
东北大学," 江晶,任朝晖",3
东北大学, 丹东市镁宝镁业有限公司,3
东北大学, 沈阳航空工业学院,2
东北大学, 陕西斯瑞工业有限责任公司,2
东北大学, 株式会社未来视野,2
东北大学, 北京大学,2
东北大学, 中国航空工业空气动力研究院,2
东北大学, 辽宁省农业科学院,2
东北大学, 国电沈阳热电有限公司,2
东北大学," 国网辽宁省电力有限公司,国网辽宁省电力有限公司信息通信分公司,国家电网公司",2
东北大学," 辽宁省电力有限公司沈阳供电公司,国家电网公司",2
东北大学, 中国有色矿业集团有限公司,2
东北大学," 辽宁天利金业有限责任公司,长春黄金研究院",2
东北大学, 邢台市北科工贸有限公司,2
东北大学, 辽宁工业大学,2
东北大学, 辽宁省电力有限公司,2
东北大学," 承德热河克罗尼仪表有限公司,承德石油高等专科学校",2
东北大学, 长春市朝阳试验仪器有限公司,2
东北大学, 上海昱臻热工科技有限公司,2
东北大学, 山东新大通石油环保科技股份有限公司,2
东北大学, 中铁四局集团第五工程有限公司,2
东北大学," 国家电网公司,辽宁省电力有限公司沈阳供电公司",2
东北大学, 沈阳同方伟业科技有限公司,2
东北大学," 国网辽宁省电力有限公司阜新供电公司,国网辽宁省电力有限公司,国家电网公司",2
东北大学, 霓佳斯股份有限公司,2
东北大学, 沈阳市泰合仪表有限公司,2
东北大学, 中国地质科学院矿产综合利用研究所,2
东北大学, 宜兴市振球炉料有限公司,2
东北大学, 玉溪恒宇科技有限公司,2
东北大学, 中国铝业股份有限公司广西分公司,2
东北大学," 攀钢集团钢铁钒钛股份有限公司,攀钢集团攀枝花钢铁研究院有限公司,攀钢集团攀枝花钢钒有限公司",2
东北大学," 冶金工业部钢铁研究总院,北京科技大学,冶金工业部北京钢铁设计研究总院,中国科学院化工冶金研究所,承德钢铁集团有限公司",2
东北大学," 波兰华沙工业大学,沈阳因斯福环保安全科技有限公司",2
东北大学, 中国铝业股份有限公司河南分公司,2
东北大学," 辽宁石油化工大学,中华人民共和国沈阳出入境检验检疫局",2
东北大学, 洛阳上益机械工程技术有限公司,2
东北大学, 伊川电力集团总公司,2
东北大学, 辽宁天利金业有限责任公司,2
东北大学, 唐山国丰钢铁有限公司,2
东北大学, 阿尔卑斯电气株式会社,2
东北大学, 机械厂,2
东北大学, 纤具开发研究中心,2
东北大学, 沈阳航天新光集团有限公司,2
东北大学, 中国铝业股份有限公司,2
东北大学," 钎具开发研究中心,马钢(集团)控股有限公司姑山矿业公司",2
东北大学, 辽宁金力源新材料有限公司,2
东北大学, 河南省豫立经贸有限公司,2
东北大学, 中科京投环境科技江苏有限公司,2
东北大学, 黄金学院贵金属材料厂,2
东北大学, 沈阳东大工业炉有限公司,2
东北大学, 新疆众和股份有限公司,2
东北大学, 马鞍山钢铁股份有限公司,2
东北大学," 刘杨,闻邦椿",2
东北大学, 建平县旗盛金属新材料有限公司,2
东北大学, 沈阳东大材料先进制备技术工程研究中心,2
东北大学," 国家电网公司,国网辽宁省电力有限公司沈阳供电公司",2
东北大学," 鞍山钢铁集团公司,鞍钢股份有限公司",2
东北大学, 农业部环境保护科研监测所,2
东北大学, 沈阳化工学院,2
东北大学, 沈阳市嵌入式技术工程研究中心,2
东北大学," 国家电网公司,国网辽宁省电力有限公司,国网辽宁省电力有限公司电力科学研究院",2
东北大学, 中国人民解放军65047部队,2
东北大学, 东风（武汉）实业有限公司,1
东北大学, 云南大学,1
东北大学, 日本旭化成电子材料株式会社,1
东北大学," 长春工程学院,辽宁省电力有限公司",1
东北大学, 航天恒星科技有限公司,1
东北大学," 广东新中南航空港建设有限公司,中国人民解放军广州军区空军工程建设局",1
东北大学, 辽宁科技学院,1
东北大学," 上海宝钢集团公司,奥特工程中心",1
东北大学, 长春粉末冶金有限责任公司,1
东北大学, 中建五局土木工程有限公司,1
东北大学," 中国科学院金属研究所,沈阳浑南现代有轨电车运营有限公司",1
东北大学, 沈阳尚贤科技股份有限公司,1
东北大学, 泰丰新素材(大连)有限公司,1
东北大学, 鞍钢集团新钢铁有限责任公司,1
东北大学, 首钢总公司,1
东北大学, 鞍山华夏电力电子设备有限公司,1
东北大学," 鞍山钢铁集团公司,鞍钢新轧钢股份有限公司",1
东北大学, 沈阳威利德真空技术有限公司,1
东北大学," 长春工程学院,辽宁省电力有限公司,东北电力大学",1
东北大学, 烟台金建设计研究工程有限公司,1
东北大学," 宝山钢铁股份有限公司,奥特工程中心",1
东北大学, 国产大学法人日本瑞翁株式会社,1
东北大学," 国网辽宁省电力有限公司,国网辽宁省电力有限公司葫芦岛供电公司,辽宁省医疗器械检验检测院,辽宁邮电规划设计院有限公司",1
东北大学, 高文华,1
东北大学, 鞍山市正发电路有限公司,1
东北大学, 沈阳尚贤微创医疗器械股份有限公司,1
东北大学, 帕多瓦大学,1
东北大学, 云南中烟工业有限责任公司,1
东北大学," 首钢总公司,秦皇岛首秦金属材料有限公司",1
东北大学, 营口东吉科技（集团）有限公司,1
东北大学, 贝克曼・库尔特有限公司,1
东北大学, 沈阳川海数字工程有限公司,1
东北大学," 北京首钢自动化信息技术有限公司,秦皇岛首秦金属材料有限公司,首钢总公司",1
东北大学, 沈阳师范大学,1
东北大学, 攀钢集团矿业有限公司,1
东北大学, 伊川龙海科技实业有限公司,1
东北大学, 美国宇航局戈达德太空飞行中心,1
东北大学, 北方工业大学,1
东北大学, 沈阳浩博实业有限公司,1
东北大学, 江苏盐城环保科技城重金属防治研究中心,1
东北大学, 阜新恒凯铸造材料有限公司,1
东北大学," 日本陶瓷科技股份有限公司,太平洋水泥株式会社",1
东北大学, 本钢板材股份有限公司,1
东北大学, 辽宁省粮食科学研究所,1
东北大学, 沈阳环境科学研究院,1
东北大学, 山东钢铁股份有限公司,1
东北大学, 攀钢集团北海特种铁合金公司,1
东北大学, 沈阳赛特维工业装备有限公司,1
东北大学, 北京北方诺信科技有限公司,1
东北大学," 平安煤炭开采工程技术研究院有限责任公司,大连理工大学,平安煤矿瓦斯治理国家工程研究中心有限责任公司",1
东北大学, 葫芦岛莲花山铸造有限公司,1
东北大学, 攀枝花新钢钒股份有限公司轨梁厂,1
东北大学, 沈阳仪表科学研究院有限公司,1
东北大学, 沈阳大学,1
东北大学, 深圳德尔科机电环保科技有限公司,1
东北大学, 中国建筑东北设计研究院有限公司,1
东北大学," 国网辽宁省电力有限公司,国网辽宁省电力有限公司电力科学研究院,国家电网公司",1
东北大学," 福建三钢闽光股份有限公司,自动化仪器仪表中心",1
东北大学, 内蒙古包钢钢联股份有限公司,1
东北大学, 黄金学院,1
东北大学, 沈阳信息技术研究中心,1
东北大学, 干燥技术研究所,1
东北大学, 纽约市哥伦比亚大学理事会,1
东北大学," 朝阳日隆钒钛有限公司,朝阳重型机械设备开发有限公司",1
东北大学, 福建三钢闽光股份有限公司,1
